기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2022-04","8514","공업용이나 실험실용 전기식 노(爐)와 오븐[전자유도식이나 유전손실(dielectric loss)식을 포함한다]과 그 밖의 공업용이나 실험실용의 전자유도식이나 유전손실(dielectric loss)식 가열기",843.4,24696,337.8,12865,11831
"2022-04","8515","전기식(전기발열에 따른 가스식을 포함한다)ㆍ레이저나 그 밖의 광선식ㆍ광자빔식ㆍ초음파식ㆍ전자빔식ㆍ자기펄스(magnetic pulse)식ㆍ플라즈마 아크(plasma arc)식 납땜용ㆍ땜질용이나 용접용 기기(절단기능이 있는지에 상관없다), 금속이나 서멧(cermet)의 가열분사용 전기식 기기",631.4,44017,408.7,14482,29535
"2022-04","8516","전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기, 난방기기와 토양가열기, 전기가열식 이용기기[예: 헤어드라이어ㆍ헤어컬러(hair curler)ㆍ컬링통히터(curling tong heater)], 손 건조기, 전기다리미, 그 밖의 가정용 전열기기, 전열용 저항체(제8545호의 것은 제외한다)",4030.7,71759,10518.5,134259,-62501
"2022-04","8517","전화기(셀룰러 통신망용이나 그 밖의 무선통신망용의 스마트폰과 그 밖의 전화기를 포함한다)와 음성ㆍ영상이나 그 밖의 자료의 송신용ㆍ수신용 그 밖의 기기(근거리 통신망이나 원거리 통신망과 같은 유선ㆍ무선 통신망에서 통신하기 위한 기기를 포함하며, 제8443호ㆍ제8525호ㆍ제8527호ㆍ제8528호의 송신용ㆍ수신용 기기는 제외한다)",1289.5,874485,2920.5,987362,-112876
"2022-04","8528","텔레비전 수신기기를 갖추지 않은 모니터와 프로젝터, 텔레비전 수신용 기기(라디오 방송용 수신기기ㆍ음성이나 영상의 기록용 기기나 재생용 기기를 결합한 것인지에 상관없다)",1565.1,80537,7025.9,197452,-116915
"2022-04","8541","반도체 디바이스(예: 다이오드ㆍ트랜지스터ㆍ반도체 기반 트랜스듀서), 감광성 반도체 디바이스(광전지는 모듈에 조립되었거나 패널로 구성되었는지 여부와 관계없이 포함한다), 발광다이오드[(엘이디), 다른 발광다이오드와 결합되었는지 여부과 관계없이 포함한다], 장착된 압전기 결정소자",15271.9,360786,7485.5,480081,-119295
"2022-04","8601","철도용 기관차(외부 전원이나 축전지로 주행하는 것으로 한정한다)",0.0,0,0.0,0,0
"2022-04","8603","자주식(自走式) 철도용이나 궤도용 객차와 화차(제8604호의 것은 제외한다)",741.9,26314,5.3,234,26079
"2022-04","8604","철도나 궤도의 유지용이나 보수용 차량[자주식(自走式)의 것인지에 상관없다][예: 공작차(workshop)ㆍ기중기차(crane)ㆍ밸러스트 템퍼(ballast tamper)ㆍ트랙라이너(trackliner)ㆍ검사차ㆍ궤도검사차]",191.0,2261,169.1,14884,-12623
"2022-04","8606","철도용이나 궤도용 화차[자주식(自走式)은 제외한다]",0.0,0,0.0,0,0
"2022-04","8607","철도용이나 궤도용 기관차나 차량의 부분품",832.3,14027,1331.7,17419,-3392
"2022-04","8802","그 밖의 항공기(예: 헬리콥터ㆍ비행기)(제8806호의 무인기를 제외한다), 우주선(인공위성을 포함한다)ㆍ서보비틀(suborbital) 발사체ㆍ우주선 발사체",0.9,828,1.4,142,686
"2022-04","9018","내과용ㆍ외과용ㆍ치과용ㆍ수의과용 기기[신티그래픽(scintigraphic)식 진단기기ㆍ그 밖의 전기식 의료기기와 시력 검사기기를 포함한다]",2017.0,206875,3111.0,210733,-3858
"2022-04","9019","기계요법용 기기, 마사지용 기기, 심리학적 적성검사용 기기, 오존 흡입기ㆍ산소 흡입기ㆍ에어로졸 치료기ㆍ인공호흡기나 그 밖의 치료용 호흡기기",122.3,6467,4904.9,55595,-49128
"2022-04","9020","그 밖의 호흡용 기기와 가스마스크(기계적인 부분품과 교환용 필터를 모두 갖추지 않은 보호용 마스크는 제외한다)",69.4,2019,49.8,3501,-1483
"2022-04","9021","정형외과용 기기(목발ㆍ외과용 벨트와 탈장대를 포함한다), 골절 치료용 부목과 그 밖의 골절 치료구, 인공 인체 부분, 보청기, 결함ㆍ장애를 보정하기 위하여 착용하거나 휴대하거나 인체에 삽입하는 그 밖의 기기",127.9,73763,211.8,104996,-31233
"2022-04","9022","엑스선이나 알파선ㆍ베타선ㆍ감마선ㆍ그 밖의 전리선을 사용하는 기기(내과용ㆍ외과용ㆍ치과용ㆍ수의과용인지에 상관없으며 방사선 사진용이나 방사선 치료용 기기ㆍ엑스선관과 그 밖의 엑스선 발생기ㆍ고압 발생기ㆍ조절반ㆍ스크린ㆍ검사용이나 치료용 테이블ㆍ의자와 이와 유사한 물품을 포함한다)",808.7,80601,228.9,42202,38400
"2022-05","2106","따로 분류되지 않은 조제 식료품",16120.1,63690,15384.9,225599,-161909
"2022-05","3004","의약품[혼합한 것인지에 상관없으며 치료용이나 예방용의 것으로서 일정한 투여량으로 한 것(피부 투여의 형식을 취한 것을 포함한다)과 소매용 모양이나 포장을 한 것으로 한정하며, 제3002호ㆍ제3005호ㆍ제3006호의 물품은 제외한다]",1914.0,75874,6566.8,400984,-325110
"2022-05","6101","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(메리야스 편물과 뜨개질 편물로 한정하며, 제6103호의 것은 제외한다)",13.1,385,25.7,1080,-694
"2022-05","6111","유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",11.8,534,96.4,3497,-2964
"2022-05","6201","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다)",144.1,2016,429.2,26665,-24649
"2022-05","7308","철강으로 만든 구조물(제9406호의 조립식 건축물은 제외한다)과 구조물의 부분품[예: 다리와 교량ㆍ수문ㆍ탑ㆍ격자주(格子柱)ㆍ지붕ㆍ지붕틀ㆍ문과 창 및 이들의 틀과 문지방ㆍ셔터ㆍ난간ㆍ기둥], 구조물용으로 가공한 철강으로 만든 판ㆍ대ㆍ봉ㆍ형재(形材)ㆍ관(管)과 이와 유사한 것",68596.9,169034,53850.9,102758,66275
"2022-05","8432","농업용ㆍ원예용ㆍ임업용 기계(토양 정리용이나 경작용으로 한정한다)와 잔디용이나 운동장용 롤러",552.7,3884,895.1,7025,-3140
"2022-05","8479","이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다)",13687.0,456962,5107.4,192891,264071
"2022-05","8502","발전세트와 회전변환기",737.3,18097,1650.7,16555,1542
"2022-05","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",4134.5,48171,4321.0,33195,14976
"2022-05","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",89357.4,842926,16304.3,428707,414218
"2022-05","8509","전기기계식의 가정용 기기(전동기를 갖춘 것으로 한정하며, 제8508호의 진공청소기는 제외한다)",762.3,16651,2621.8,37972,-21320
"2022-05","8510","면도기ㆍ이발기ㆍ모발제거기[전동기를 갖춘 것으로 한정한다]",3.2,306,141.5,7060,-6754
"2022-05","8511","불꽃점화식이나 압축점화식 내연기관의 점화용ㆍ시동용 전기기기(예: 점화용 자석발전기ㆍ자석발전기ㆍ점화코일ㆍ점화플러그ㆍ예열플러그ㆍ시동전동기), 내연기관에 부속되는 발전기(예: 직류발전기ㆍ교류발전기)와 개폐기",2903.8,37520,740.1,16716,20803
"2022-05","8512","전기식 조명용이나 신호용 기구(제8539호의 물품은 제외한다)ㆍ윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister)(자전거용이나 자동차용으로 한정한다)",3773.9,107880,971.6,33350,74531
"2022-05","8513","휴대용 전등(건전지ㆍ축전지ㆍ자석발전기와 같은 자체 전원기능을 갖춘 것으로 한정하며, 제8512호의 조명기구는 제외한다)",5.8,426,234.4,5120,-4694
"2022-05","8514","공업용이나 실험실용 전기식 노(爐)와 오븐[전자유도식이나 유전손실(dielectric loss)식을 포함한다]과 그 밖의 공업용이나 실험실용의 전자유도식이나 유전손실(dielectric loss)식 가열기",814.8,19343,443.4,11980,7363
"2022-05","8515","전기식(전기발열에 따른 가스식을 포함한다)ㆍ레이저나 그 밖의 광선식ㆍ광자빔식ㆍ초음파식ㆍ전자빔식ㆍ자기펄스(magnetic pulse)식ㆍ플라즈마 아크(plasma arc)식 납땜용ㆍ땜질용이나 용접용 기기(절단기능이 있는지에 상관없다), 금속이나 서멧(cermet)의 가열분사용 전기식 기기",634.1,30780,561.3,27052,3728
"2022-05","8516","전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기, 난방기기와 토양가열기, 전기가열식 이용기기[예: 헤어드라이어ㆍ헤어컬러(hair curler)ㆍ컬링통히터(curling tong heater)], 손 건조기, 전기다리미, 그 밖의 가정용 전열기기, 전열용 저항체(제8545호의 것은 제외한다)",4102.5,72115,10200.2,133276,-61161
"2022-05","8517","전화기(셀룰러 통신망용이나 그 밖의 무선통신망용의 스마트폰과 그 밖의 전화기를 포함한다)와 음성ㆍ영상이나 그 밖의 자료의 송신용ㆍ수신용 그 밖의 기기(근거리 통신망이나 원거리 통신망과 같은 유선ㆍ무선 통신망에서 통신하기 위한 기기를 포함하며, 제8443호ㆍ제8525호ㆍ제8527호ㆍ제8528호의 송신용ㆍ수신용 기기는 제외한다)",1212.4,716992,2911.1,1036671,-319679
"2022-05","8528","텔레비전 수신기기를 갖추지 않은 모니터와 프로젝터, 텔레비전 수신용 기기(라디오 방송용 수신기기ㆍ음성이나 영상의 기록용 기기나 재생용 기기를 결합한 것인지에 상관없다)",1590.2,81253,6756.1,193319,-112066
"2022-05","8541","반도체 디바이스(예: 다이오드ㆍ트랜지스터ㆍ반도체 기반 트랜스듀서), 감광성 반도체 디바이스(광전지는 모듈에 조립되었거나 패널로 구성되었는지 여부와 관계없이 포함한다), 발광다이오드[(엘이디), 다른 발광다이오드와 결합되었는지 여부과 관계없이 포함한다], 장착된 압전기 결정소자",12713.2,338202,13562.5,530045,-191843
"2022-05","8601","철도용 기관차(외부 전원이나 축전지로 주행하는 것으로 한정한다)",414.3,12355,0.0,0,12355
"2022-05","8602","그 밖의 철도용 기관차와 탄수차(炭水車)",0.0,0,2.1,14,-14
"2022-05","8603","자주식(自走式) 철도용이나 궤도용 객차와 화차(제8604호의 것은 제외한다)",1648.3,57680,99.1,1037,56643
"2022-05","8604","철도나 궤도의 유지용이나 보수용 차량[자주식(自走式)의 것인지에 상관없다][예: 공작차(workshop)ㆍ기중기차(crane)ㆍ밸러스트 템퍼(ballast tamper)ㆍ트랙라이너(trackliner)ㆍ검사차ㆍ궤도검사차]",0.0,0,16.0,9485,-9485
"2022-05","8605","철도용이나 궤도용 객차[자주식(自走式)은 제외한다], 수하물차ㆍ우편차와 그 밖의 철도용이나 궤도용 특수용도차[자주식(自走式)과 제8604호의 것은 제외한다]",259.6,12642,0.0,0,12642
"2022-05","8606","철도용이나 궤도용 화차[자주식(自走式)은 제외한다]",1009.8,3082,0.0,0,3082
"2022-05","8607","철도용이나 궤도용 기관차나 차량의 부분품",874.6,6930,2099.4,18662,-11732
"2022-05","8802","그 밖의 항공기(예: 헬리콥터ㆍ비행기)(제8806호의 무인기를 제외한다), 우주선(인공위성을 포함한다)ㆍ서보비틀(suborbital) 발사체ㆍ우주선 발사체",468.7,65441,507.4,128682,-63241
"2022-05","9018","내과용ㆍ외과용ㆍ치과용ㆍ수의과용 기기[신티그래픽(scintigraphic)식 진단기기ㆍ그 밖의 전기식 의료기기와 시력 검사기기를 포함한다]",2027.2,204198,3590.8,218892,-14694
"2022-05","9019","기계요법용 기기, 마사지용 기기, 심리학적 적성검사용 기기, 오존 흡입기ㆍ산소 흡입기ㆍ에어로졸 치료기ㆍ인공호흡기나 그 밖의 치료용 호흡기기",169.3,5333,5229.5,58092,-52759
"2022-05","9020","그 밖의 호흡용 기기와 가스마스크(기계적인 부분품과 교환용 필터를 모두 갖추지 않은 보호용 마스크는 제외한다)",58.3,1460,52.7,4092,-2632
"2022-05","9021","정형외과용 기기(목발ㆍ외과용 벨트와 탈장대를 포함한다), 골절 치료용 부목과 그 밖의 골절 치료구, 인공 인체 부분, 보청기, 결함ㆍ장애를 보정하기 위하여 착용하거나 휴대하거나 인체에 삽입하는 그 밖의 기기",143.6,84082,249.9,86991,-2909
"2022-05","9022","엑스선이나 알파선ㆍ베타선ㆍ감마선ㆍ그 밖의 전리선을 사용하는 기기(내과용ㆍ외과용ㆍ치과용ㆍ수의과용인지에 상관없으며 방사선 사진용이나 방사선 치료용 기기ㆍ엑스선관과 그 밖의 엑스선 발생기ㆍ고압 발생기ㆍ조절반ㆍ스크린ㆍ검사용이나 치료용 테이블ㆍ의자와 이와 유사한 물품을 포함한다)",696.6,76492,251.7,45277,31216
"2022-06","2106","따로 분류되지 않은 조제 식료품",14065.3,58574,13670.3,205284,-146710
"2022-06","3004","의약품[혼합한 것인지에 상관없으며 치료용이나 예방용의 것으로서 일정한 투여량으로 한 것(피부 투여의 형식을 취한 것을 포함한다)과 소매용 모양이나 포장을 한 것으로 한정하며, 제3002호ㆍ제3005호ㆍ제3006호의 물품은 제외한다]",2087.2,84166,5692.2,499692,-415526
"2022-06","6101","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(메리야스 편물과 뜨개질 편물로 한정하며, 제6103호의 것은 제외한다)",50.7,1333,56.4,2089,-755
"2022-06","6111","유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",37.0,639,141.6,4837,-4198
"2022-06","6201","남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다)",142.8,2024,763.7,41035,-39010
"2022-06","7308","철강으로 만든 구조물(제9406호의 조립식 건축물은 제외한다)과 구조물의 부분품[예: 다리와 교량ㆍ수문ㆍ탑ㆍ격자주(格子柱)ㆍ지붕ㆍ지붕틀ㆍ문과 창 및 이들의 틀과 문지방ㆍ셔터ㆍ난간ㆍ기둥], 구조물용으로 가공한 철강으로 만든 판ㆍ대ㆍ봉ㆍ형재(形材)ㆍ관(管)과 이와 유사한 것",52132.0,161326,24315.2,47063,114263
"2022-06","8432","농업용ㆍ원예용ㆍ임업용 기계(토양 정리용이나 경작용으로 한정한다)와 잔디용이나 운동장용 롤러",578.8,3257,477.9,2791,466
"2022-06","8479","이 류에 따로 분류되지 않은 기계류(고유의 기능을 가진 것으로 한정한다)",10637.3,471134,7639.8,258835,212298
"2022-06","8502","발전세트와 회전변환기",2690.7,35303,3218.3,26203,9100
"2022-06","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",3610.2,43416,3698.7,30259,13157
"2022-06","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",77268.4,795027,18659.7,507879,287148
"2022-06","8509","전기기계식의 가정용 기기(전동기를 갖춘 것으로 한정하며, 제8508호의 진공청소기는 제외한다)",633.4,13990,2761.4,40238,-26249
"2022-06","8510","면도기ㆍ이발기ㆍ모발제거기[전동기를 갖춘 것으로 한정한다]",2.2,159,118.5,7641,-7482
